   0.000000e+00	   0.000000e+00
   1.447470e-07	   6.475535e-08
   7.285601e-07	   7.824755e-07
   6.185970e-07	   5.630114e-09
   2.004792e-07	   5.776149e-08
   4.911511e-07	   1.026618e-06
   4.418987e-07	   7.643486e-07
   3.645956e-07	   4.762392e-07
   2.903324e-07	   2.496641e-07
   1.541772e-07	   1.718562e-07
   7.904629e-07	   3.299046e-07
   3.261058e-07	   8.107543e-07
   7.061829e-07	   5.836166e-07
   8.315855e-07	   8.527913e-07
   7.212029e-07	   5.872524e-07
   3.942848e-07	   1.265500e-07
   9.879347e-07	   8.481458e-08
   2.871140e-07	   3.189184e-07
   5.471185e-07	   3.746018e-07
   6.711566e-07	   1.532763e-07
   6.802952e-07	   4.180363e-07
   5.959691e-07	   6.065931e-08
   4.399809e-07	   3.864991e-07
   2.345022e-07	   4.741752e-07
   2.074677e-09	   2.385254e-07
   8.828457e-07	   4.054660e-07
   6.655959e-07	   4.254635e-07
   4.912467e-07	   9.371728e-08
   3.838252e-07	   4.973314e-08
   3.677310e-07	   1.768687e-07
   4.677369e-07	   6.891506e-07
   7.089888e-07	   2.858488e-07
   0.000000e+00	   0.000000e+00
   6.007111e-07	   2.523147e-07
   3.034128e-07	   5.620745e-07
   2.517535e-07	   1.256485e-07
   4.727498e-07	   5.887863e-07
   1.230352e-07	   7.512513e-07
   7.258532e-07	   5.299032e-07
   8.139370e-07	   1.582411e-07
   1.698421e-07	   8.374246e-07
   6.075554e-08	   8.398830e-08
   1.514027e-07	   8.489755e-07
   8.359486e-07	   8.166307e-07
   2.102234e-07	   9.521043e-08
   3.930457e-07	   2.644852e-07
   4.434373e-07	   6.971750e-07
   2.780606e-08	   4.650989e-09
   1.273173e-07	   3.382069e-07
   1.756776e-07	   4.999380e-07
   2.118654e-07	   4.085862e-07
   2.062859e-07	   1.693075e-08
   1.593205e-07	   2.586951e-07
   2.646757e-07	   3.844080e-08
   3.958500e-07	   3.578846e-07
   2.683995e-07	   2.045691e-08
   8.311203e-08	   6.201283e-08
   4.922241e-07	   4.024267e-07
   2.023078e-07	   1.541731e-07
   1.008595e-07	   5.443770e-07
   3.217618e-07	   1.867025e-07
   4.967755e-07	   1.906289e-07
   6.626369e-07	   4.489508e-07
   2.592471e-07	   2.050560e-07
   0.000000e+00	   0.000000e+00
   3.624490e-07	   1.301925e-07
   2.492718e-07	   4.415283e-07
   4.344728e-07	   5.213584e-07
   2.215357e-07	   3.133529e-08
   2.666711e-07	   9.083444e-09
   6.094482e-07	   3.769008e-07
   1.745147e-07	   5.797386e-08
   1.175129e-07	   2.574422e-07
   4.790528e-07	   2.985688e-07
   1.849846e-07	   2.582016e-07
   3.918202e-07	   2.129706e-07
   2.620626e-08	   2.392852e-07
   2.452256e-07	   4.133328e-07
   2.368215e-08	   3.038009e-07
   3.771283e-07	   3.934327e-07
   3.758849e-07	   3.508463e-07
   1.608544e-08	   3.561064e-07
   4.562054e-07	   5.770852e-07
   6.256475e-07	   1.186945e-07
   5.689057e-07	   1.394626e-07
   3.308039e-07	   5.253417e-07
   4.350626e-08	   8.764699e-08
   6.057932e-07	   1.331394e-07
   9.576157e-08	   2.108177e-07
   7.011414e-07	   2.189446e-07
   2.398834e-07	   2.308305e-07
   1.269686e-07	   3.195389e-07
   3.523322e-07	   5.578834e-07
   7.251519e-07	   9.553378e-08
   1.886874e-07	   4.543141e-07
   2.960592e-07	   4.464024e-07
   0.000000e+00	   0.000000e+00
   8.567774e-08	   1.572680e-07
   6.020456e-07	   2.669044e-07
   4.847959e-07	   2.299678e-07
   2.163067e-07	   1.971234e-07
   3.377621e-07	   1.697519e-07
   1.705959e-07	   2.874518e-07
   2.459397e-07	   2.261323e-07
   6.076148e-08	   5.568067e-08
   4.149141e-07	   1.542869e-07
   6.112340e-07	   3.344269e-07
   5.800528e-07	   4.156700e-07
   3.735178e-07	   3.292230e-07
   4.406640e-08	   6.570898e-09
   3.555755e-07	   4.922785e-07
   3.403328e-07	   6.054468e-07
   4.044107e-08	   2.784016e-07
   3.315158e-07	   5.563380e-07
   6.334794e-07	   2.594239e-07
   6.835929e-07	   4.332781e-07
   1.265355e-07	   1.012106e-07
   4.825865e-07	   2.979927e-07
   3.412806e-07	   2.232388e-07
   6.171501e-07	   5.717176e-08
   2.536471e-07	   4.776527e-07
   4.187658e-07	   1.390722e-07
   5.664865e-08	   3.660452e-07
   3.356711e-07	   2.955841e-07
   2.006601e-07	   3.537608e-08
   2.913102e-07	   1.829185e-07
   2.869221e-08	   8.324394e-08
